"","date","hosp_census_5_current","hosp_census_95_current","hosp_census_median_current","vent_census_5_current","vent_census_95_current","vent_census_median_current","hosp_admits_5_current","hosp_admits_95_current","hosp_admits_median_current","vent_admits_5_current","vent_admits_95_current","vent_admits_median_current","hosp_census_5_reduction_10","hosp_census_95_reduction_10","hosp_census_median_reduction_10","vent_census_5_reduction_10","vent_census_95_reduction_10","vent_census_median_reduction_10","hosp_admits_5_reduction_10","hosp_admits_95_reduction_10","hosp_admits_median_reduction_10","vent_admits_5_reduction_10","vent_admits_95_reduction_10","vent_admits_median_reduction_10","hosp_census_5_increase_10","hosp_census_95_increase_10","hosp_census_median_increase_10","vent_census_5_increase_10","vent_census_95_increase_10","vent_census_median_increase_10","hosp_admits_5_increase_10","hosp_admits_95_increase_10","hosp_admits_median_increase_10","vent_admits_5_increase_10","vent_admits_95_increase_10","vent_admits_median_increase_10","hosp_census_observed","vent_census_observed","hosp_admits_observed","vent_admits_observed"
"399",2021-03-14,3.29811305203916,38.9311513591735,10.5696002359052,0.26513402255982,11.0767002882037,3.60687278437751,0,7,1,0,2,0,2.29448450163306,25.4070352410872,7.16755062384032,0.153148063691667,7.91044579833273,2.28848270616039,0,4,1,0,1,0,4.26631908554793,65.5730885160975,15.403265729372,0.399878434949019,16.0436636012148,5.38492963872299,0,12,2,0,3,0,NA,NA,NA,NA
"400",2021-03-15,3.18744778540521,38.9712464862264,10.3888269435302,0.250439564669888,11.0257581582536,3.55445434252481,0,7,1,0,2,0,2.19835522651862,25.1899944786754,6.98601831243723,0.144172203979222,7.82881037589056,2.22495040136978,0,4,1,0,1,0,4.14464766751103,66.8493622015073,15.3953245160614,0.388145806111642,16.2407967576938,5.3739782731261,0,12,2,0,3,0,NA,NA,NA,NA
"401",2021-03-16,3.08354419363676,38.899380584772,10.2671941510092,0.235952042124588,11.0143983501458,3.55092719058748,0,7,1,0,2,0,2.09976698946071,24.9730683204231,6.83490321157182,0.136241472977551,7.72592776167747,2.16211726062162,0,4,1,0,1,0,4.0599826710553,67.9832575888561,15.2701878309518,0.372876148102588,16.3577907160206,5.32935731061711,0,12,2,0,3,0,NA,NA,NA,NA
"402",2021-03-17,3.02251837110092,39.151533936954,10.0983195401283,0.223437980441069,10.9538374693502,3.53548584641784,0,7,1,0,2,0,2.03393480445074,24.7017428023029,6.62885520577714,0.12879591932179,7.58777020846904,2.13671229382991,0,4,1,0,1,0,3.98203848342988,68.9632026406695,15.1950919071835,0.361975525112954,16.5703864866644,5.37953585220535,0,12,2,0,3,0,NA,NA,NA,NA
"403",2021-03-18,2.94681717839121,39.1611886016993,10.0029447918343,0.213933323714496,10.9628414966517,3.46830543626661,0,7,1,0,2,0,1.96407131647085,24.5157061741888,6.49790677441509,0.121168773798334,7.49701811050371,2.09166912816039,0,4,1,0,1,0,3.89828334625369,70.3288114647683,15.1656272939828,0.350870297983876,16.7794569898186,5.40073228144833,0,13,2,0,3,0,NA,NA,NA,NA
"404",2021-03-19,2.84590086800065,39.0341096104388,9.83874430040603,0.204171791142513,10.9372115219819,3.45200876877846,0,7,1,0,2,0,1.86115485886113,24.1426473594625,6.31018631916943,0.112780366773739,7.37847283489818,2.03217981318476,0,4,1,0,1,0,3.84017141149137,71.7503767631003,15.1750852119166,0.344446529232819,16.9428605746073,5.43919529337386,0,13,2,0,3,0,NA,NA,NA,NA
"405",2021-03-20,2.76972999034101,39.2021594594082,9.68742207582554,0.196236148622154,10.8898914338585,3.42069391578018,0,7,1,0,2,0,1.80446059103492,24.0407715580498,6.11569708008968,0.105332426863179,7.25902933435716,1.98917469473506,0,4,1,0,1,0,3.75542189407957,72.7698802072985,15.1243388413696,0.335359444815385,17.2479713820456,5.45445974491504,0,13,2,0,3,0,NA,NA,NA,NA
"406",2021-03-21,2.70442870602737,39.3048920783503,9.57214582998331,0.187421137213836,10.9008713007713,3.35937016904379,0,7,1,0,2,0,1.70606750656759,23.6955810123854,5.97136242234973,0.0995845407928773,7.09705299883429,1.94156543834127,0,4,1,0,1,0,3.64154564449307,74.1155417551591,15.0899496402339,0.327075794997876,17.4680089121318,5.51247955540166,0,13,2,0,3,0,NA,NA,NA,NA
"407",2021-03-22,2.58957649186811,39.3625799927532,9.37799416665715,0.179659343188888,10.9182931593854,3.35570073825388,0,7,1,0,2,0,1.64304367667289,23.4283056655809,5.82270611900317,0.0939554627569098,7.03215128637201,1.89007831029608,0,4,1,0,1,0,3.60005821250449,75.6473845581283,14.897379530365,0.314825032524934,17.6600113270506,5.50458583434164,0,13,2,0,3,0,NA,NA,NA,NA
"408",2021-03-23,2.54840030097796,39.4708468407964,9.22540383071166,0.173339358748969,10.868690344777,3.29214742906495,0,7,1,0,2,0,1.57530041760942,23.1344794825638,5.64741838671914,0.0870325968989034,6.93640730363623,1.85793065830306,0,4,1,0,1,0,3.49719461019937,76.6797257935502,14.7684592992213,0.306932345802921,17.8386143600546,5.49867391516386,0,13,2,0,3,0,NA,NA,NA,NA
"409",2021-03-24,2.46953456914108,39.3795919467996,9.05100110715368,0.162750631275134,10.8613885510509,3.26828204730324,0,7,1,0,2,0,1.50856499503722,22.8209316302238,5.55075994322484,0.0809127052120165,6.8066037175401,1.81160891626807,0,4,1,0,1,0,3.44779629485221,77.8376572822616,14.8545873765178,0.296160829077379,18.1181374433737,5.55008791038943,0,14,2,0,3,0,NA,NA,NA,NA
"410",2021-03-25,2.37462230193558,39.4950144872081,8.91244021286176,0.155046018969136,10.7979411984215,3.23718255696681,0,7,1,0,2,0,1.43356627484646,22.5410191435007,5.36988670948012,0.0765183878506039,6.71673511182231,1.77977499726522,0,4,1,0,1,0,3.39139015138036,79.253090030861,14.7948151761647,0.282079510842703,18.3963128108138,5.5794260068365,0,14,2,0,3,0,NA,NA,NA,NA
"411",2021-03-26,2.29146170057799,39.5345705935156,8.81705996510564,0.144059648451645,10.7994607136501,3.22087085162457,0,7,1,0,2,0,1.38529003746193,22.4157342513954,5.2555295213296,0.0707066721584103,6.61684708558764,1.7355280564078,0,4,1,0,1,0,3.32129788901674,80.6086472660683,14.7107134385322,0.26950941335882,18.6924252878105,5.58036918633486,0,14,2,0,3,0,NA,NA,NA,NA
"412",2021-03-27,2.21749422000379,39.5980536702061,8.66222387722854,0.135259895428426,10.7473959952756,3.18108208247731,0,7,1,0,2,0,1.32274139295149,22.1856339624445,5.12813047627796,0.0654887852370107,6.51637598618699,1.68887663598745,0,4,1,0,1,0,3.20744211741631,82.2003341262394,14.7445123436349,0.267983293168403,18.9011197092154,5.61359385829276,0,14,2,0,3,0,NA,NA,NA,NA
"413",2021-03-28,2.1576032760352,39.5313989829425,8.55384667829685,0.12775679938533,10.6600397278976,3.1456418909259,0,7,1,0,2,0,1.27268869116404,21.8729293126291,4.9941504775136,0.0620306957973728,6.4481508215832,1.63640733562447,0,4,1,0,1,0,3.11947404111859,83.6824658108672,14.6221480394161,0.254910146353973,19.0846177026281,5.61479209351394,0,15,2,0,3,0,NA,NA,NA,NA
"414",2021-03-29,2.0889470753085,39.4964946072387,8.36454480673839,0.119279133262404,10.6979845548719,3.11715099602831,0,7,1,0,2,0,1.22056940386487,21.6727060554603,4.86147471761494,0.0593372498668517,6.41534862658954,1.5989154959454,0,4,1,0,1,0,3.06810521802021,85.1044066413221,14.5740374960683,0.243868431792972,19.242888870269,5.62393317305322,0,15,2,0,3,0,NA,NA,NA,NA
"415",2021-03-30,2.0461307198539,39.5488262956322,8.24645739504494,0.113819771157863,10.6648253847771,3.12219873115058,0,7,1,0,2,0,1.18476275965434,21.5004790879331,4.78177160062025,0.055266948811116,6.35342973966627,1.54795836015635,0,4,1,0,1,0,3.01592133165534,86.75894095177,14.5449679539083,0.233646339698519,19.6785257745312,5.64735636673241,0,15,2,0,3,0,NA,NA,NA,NA
"416",2021-03-31,1.95984243172964,39.5024080152537,8.13415024626909,0.10770984039198,10.6353622204133,3.08851171967233,0,7,1,0,2,0,1.13157167581233,21.3115953544128,4.64999405294568,0.051609036687104,6.25315353395003,1.51052632549287,0,3,1,0,1,0,2.97035512084779,88.4700311513251,14.5474156636615,0.224534284917068,19.8843739909682,5.62098817187961,0,15,2,0,3,0,NA,NA,NA,NA
"417",2021-04-01,1.92222700785641,39.5063766771587,7.97779461003602,0.101169657124094,10.6147892444567,3.04995313765859,0,7,1,0,2,0,1.0657535121741,21.1361874733617,4.53766893284654,0.047481511680378,6.1657688718296,1.4763765414739,0,3,0,0,1,0,2.90258165427114,90.2125133754126,14.4218524201847,0.219290995217054,20.1991915896118,5.62385454954241,0,16,2,0,3,0,NA,NA,NA,NA
"418",2021-04-02,1.88365673885276,39.6613018189101,7.92143702746102,0.0970147508759053,10.5340226583619,2.99593743873461,0,7,1,0,2,0,1.03387767714816,20.9352741721334,4.4444122482139,0.0445773876538283,6.05603039092949,1.43194093502985,0,3,0,0,1,0,2.82404174720069,91.8224982242976,14.4174601635169,0.21760225397471,20.6139138983462,5.60155406039742,0,16,2,0,3,0,NA,NA,NA,NA
"419",2021-04-03,1.7985750446027,39.6943493800525,7.75311826194797,0.0920104746820339,10.5879678747511,2.96642908599551,0,7,1,0,2,0,0.984270784061485,20.6281068344226,4.31640754885043,0.041641204328106,5.97908349794294,1.4060673717495,0,3,0,0,1,0,2.76380409515374,93.5374513170114,14.3285040059488,0.207123338692509,20.7237522725253,5.60606315094682,0,16,2,0,3,0,NA,NA,NA,NA
"420",2021-04-04,1.74975223553685,39.5837219712965,7.693960791656,0.0887014742626438,10.5751243356643,2.93725953779098,0,7,1,0,2,0,0.924097429636809,20.4345994334095,4.20369358188388,0.038695540523869,5.89363710028316,1.37577863643589,0,3,0,0,1,0,2.7001515802475,94.8240345728362,14.1931497345118,0.197228864934043,21.0517872369797,5.5906157300943,0,16,2,0,3,0,NA,NA,NA,NA
"421",2021-04-05,1.69364847599369,39.6829292704904,7.53696796726733,0.0841741603006916,10.6069082343449,2.91777076877571,0,7,1,0,2,0,0.880000801578319,20.2904590768137,4.10521953894597,0.0352635025454222,5.83048598935266,1.34129524462125,0,3,0,0,1,0,2.63265052566267,96.6109340383838,13.9844931917823,0.189979373041965,21.3919525912704,5.57698948203353,0,17,2,0,3,0,NA,NA,NA,NA
"422",2021-04-06,1.63231449962509,39.4945942053769,7.42842431354476,0.0809357784181271,10.5746828263442,2.86649499033699,0,7,1,0,2,0,0.836615443279085,20.0677294275521,4.01067268574099,0.0327729013851983,5.8131073994775,1.30776364083589,0,3,0,0,1,0,2.58733388280224,98.1219575001502,14.0079711198594,0.184185732112408,21.5623580124412,5.58653093116091,0,17,2,0,3,0,NA,NA,NA,NA
"423",2021-04-07,1.58440366314635,39.5656530743593,7.31026850009671,0.0765089423061572,10.5437082057156,2.88218915032095,0,7,1,0,2,0,0.794648905389006,19.7229983241526,3.92588121135235,0.0299016524681427,5.7145774347372,1.27037709419479,0,3,0,0,1,0,2.55307920196692,99.7739447267954,13.8582266416336,0.180153388996918,22.0247248479098,5.56973811567051,0,17,2,0,3,0,NA,NA,NA,NA
"424",2021-04-08,1.54107747568111,39.6215365329074,7.23212613518833,0.0718450197957847,10.479355197425,2.84041075338509,0,7,1,0,2,0,0.74734979995265,19.7166542120366,3.82163630217238,0.0275082195734786,5.65414527429027,1.23784432445682,0,3,0,0,1,0,2.46386009066433,101.734939001636,13.8197117579125,0.169907073782309,22.4567621347706,5.60411461524312,0,17,2,0,4,0,NA,NA,NA,NA
"425",2021-04-09,1.48826733404109,39.7384415769665,7.1469734450334,0.0662651365744113,10.4077879141874,2.78667104654336,0,7,1,0,2,0,0.722740544371031,19.3778421625594,3.69705009893201,0.0254041990425156,5.57417408917099,1.20686446501679,0,3,0,0,1,0,2.39141470014157,103.430439657415,13.6852231597927,0.161368820005313,22.7073283897487,5.54080747989912,0,18,2,0,4,0,NA,NA,NA,NA
"426",2021-04-10,1.44458921886164,39.7901709905505,7.00675781686381,0.0637539679593853,10.4150078394382,2.76020691310552,0,7,1,0,2,0,0.685361270363285,19.2026762780082,3.64919632256925,0.0232330006260175,5.54495518554184,1.1717984124799,0,3,0,0,1,0,2.33634382160701,105.152247446472,13.7024401621912,0.153710225446172,23.0611799895701,5.6239374201986,0,18,2,0,4,0,NA,NA,NA,NA
"427",2021-04-11,1.39968213097444,39.8113072340587,6.91517452356313,0.0598553277714756,10.4158611924535,2.71962631905367,0,7,1,0,2,0,0.667166406574418,19.0730955248765,3.54628652550461,0.0214092718391963,5.47354404111231,1.15049094714573,0,3,0,0,1,0,2.28166714943607,106.705435987536,13.6795473735927,0.148713373880143,23.2553826310406,5.63977185390789,0,18,2,0,4,0,NA,NA,NA,NA
"428",2021-04-12,1.3386814479547,39.9060266668412,6.81285131794448,0.0557688346771187,10.3874841965664,2.66191420657776,0,7,1,0,2,0,0.623901187506796,18.9010427636714,3.44158312896222,0.019695989434362,5.42248035900133,1.13319284949319,0,3,0,0,1,0,2.21705995478782,108.768802961242,13.6262182486008,0.143315850201668,23.7146230902247,5.65321864757241,0,18,2,0,4,0,NA,NA,NA,NA
"429",2021-04-13,1.31367273086861,39.8752237431398,6.68168690480823,0.0517079198345269,10.4336215176507,2.63467918631314,0,7,1,0,2,0,0.596972260313644,18.7365651384895,3.37074065869826,0.0182329173233832,5.34504751859395,1.10643261621472,0,3,0,0,1,0,2.18251942563542,110.515234992308,13.6392939723917,0.135461290900049,24.2120730057908,5.64578382529597,0,19,2,0,4,0,NA,NA,NA,NA
"430",2021-04-14,1.26496202932788,39.98667268639,6.59347613441534,0.0483348685854723,10.4602318468077,2.63795717557299,0,7,1,0,2,0,0.563607094438735,18.5895551734023,3.26346266087069,0.0166701531870268,5.30047429732114,1.07877032007208,0,3,0,0,1,0,2.10940698557464,112.201696251021,13.5282238304147,0.128447341448837,24.5303329057492,5.57625867487898,0,19,2,0,4,0,NA,NA,NA,NA
"431",2021-04-15,1.21508677554693,39.8359977998559,6.51071149021158,0.0444908743871029,10.4331388794765,2.5959100734804,0,7,1,0,2,0,0.538459622783406,18.3220757514769,3.18781987142635,0.0150823536206907,5.23352293448515,1.04818220505815,0,3,0,0,1,0,2.07637785186927,113.902168806388,13.5981395702474,0.122716983981559,24.8772266169527,5.57217616846861,0,19,2,0,4,0,NA,NA,NA,NA
"432",2021-04-16,1.16262349444186,39.936780015165,6.39179943919287,0.0420908016846352,10.4197761674574,2.54398067250708,0,7,1,0,2,0,0.513608984622111,18.088455253231,3.1123605296963,0.0137487376593686,5.14130091231311,1.02364678793248,0,3,0,0,1,0,2.04684335890352,116.040175045254,13.3808752632861,0.117066516481069,25.2428620275043,5.59396403992874,0,20,2,0,4,0,NA,NA,NA,NA
"433",2021-04-17,1.12856838184351,40.0864611634807,6.25288673407014,0.0396469644391334,10.4223084702845,2.50782643009748,0,7,1,0,2,0,0.482971825527667,17.9549017219287,3.0490014894774,0.0124948249949163,5.09996620860296,1.00816198843605,0,3,0,0,1,0,1.97105774312339,117.77548151549,13.3363478605992,0.111343840475037,25.5841492716005,5.52311450886661,0,20,2,0,4,0,NA,NA,NA,NA
"434",2021-04-18,1.07952344610014,40.126304619636,6.16699585696596,0.0381036473253298,10.370922405172,2.45209606268995,0,7,1,0,2,0,0.460378565651817,17.7425659521709,2.99755126663101,0.0114203683972848,5.01682749247259,0.980529658357993,0,3,0,0,1,0,1.94291389923209,120.226557538111,13.1724509460059,0.104663745972191,25.8162881247853,5.46159946135496,0,21,2,0,4,0,NA,NA,NA,NA
"435",2021-04-19,1.04199389373707,40.1829297019511,6.12402772166269,0.0355533674327532,10.3774480338952,2.44723979842561,0,7,1,0,2,0,0.428054798748906,17.5958666729874,2.93408626415466,0.010397287682372,4.99658857663266,0.943402010546894,0,3,0,0,1,0,1.89289094539663,122.209214314998,13.1104518745569,0.0997917291747287,26.26684581626,5.48237911041884,0,21,2,0,4,0,NA,NA,NA,NA
"436",2021-04-20,1.0311080853569,40.3212547693197,5.99021766562947,0.0335663213941954,10.3527983366593,2.43157907474092,0,7,1,0,2,0,0.402333737735075,17.3846898905893,2.82993014457727,0.00956363921342014,4.94546417389656,0.929643120935719,0,3,0,0,1,0,1.84304907340997,123.912772982899,13.0625266210944,0.0940411730068926,26.5904941709295,5.49307884474055,0,21,2,0,4,0,NA,NA,NA,NA
"437",2021-04-21,1.00141230770668,40.2727209636391,5.87617463879924,0.0322888769277007,10.3810012326741,2.3683480208569,0,7,1,0,2,0,0.376019444973426,17.1709260291957,2.75640295525727,0.00875935122636847,4.85803349983954,0.903985377403138,0,3,0,0,1,0,1.7929395219696,125.848180092139,13.0320010356727,0.0927801074323094,27.102685551091,5.49754894745844,0,21,2,0,4,0,NA,NA,NA,NA
"438",2021-04-22,0.963339006704476,40.2652827073279,5.79480014809972,0.0304161312164429,10.3212946952497,2.34685739905625,0,7,1,0,2,0,0.35544731444837,17.0284798703229,2.69802069627655,0.00816737063152922,4.81270733058932,0.887397169901808,0,3,0,0,1,0,1.77050018751655,128.400154502281,12.9819185468037,0.0876799842130755,27.3999152925257,5.4432772241564,0,22,2,0,4,0,NA,NA,NA,NA
"439",2021-04-23,0.917939750043485,40.3126248712147,5.68149783396895,0.028130632985175,10.3244037200455,2.31673182533508,0,7,1,0,2,0,0.334403764549464,16.9006041338146,2.63186734277103,0.00745884607003343,4.77931238616739,0.862424319574454,0,3,0,0,1,0,1.70584911565457,130.294931742467,12.7931736546442,0.0839543809897759,27.7168713744404,5.40911243794011,0,22,2,0,4,0,NA,NA,NA,NA
"440",2021-04-24,0.897717856109934,40.3840159517998,5.58355888283159,0.0262888290836413,10.3421587647553,2.29691429851042,0,7,1,0,2,0,0.321413356861212,16.7191158313408,2.54615527112231,0.0068790631706798,4.73732269282842,0.844738887438096,0,3,0,0,1,0,1.64301417755683,132.515187959592,12.799335914762,0.0789434991500584,28.3167960644875,5.36949271869097,0,22,2,0,4,0,NA,NA,NA,NA
"441",2021-04-25,0.859306592813037,40.4093537323712,5.5107308302123,0.0248037360626091,10.3438893176031,2.25621026059771,0,7,1,0,2,0,0.29629725403075,16.5346896304043,2.49269717452643,0.00628195779578142,4.66653947893187,0.821836675131764,0,3,0,0,1,0,1.58722355760191,134.800141664037,12.6728489729108,0.0748777364713063,28.6756723862258,5.32591086399299,0,23,2,0,4,0,NA,NA,NA,NA
"442",2021-04-26,0.830275611584906,40.4420374712815,5.42554378481838,0.0227810606521939,10.3092134042135,2.22494670211661,0,7,1,0,2,0,0.278143902738337,16.3557499579417,2.42924544043457,0.00578437608236467,4.66568837263082,0.806271444543293,0,3,0,0,1,0,1.54064279385287,136.779628968602,12.62835866304,0.069666456047141,28.9677862584965,5.31840735346738,0,23,2,0,4,0,NA,NA,NA,NA
"443",2021-04-27,0.799825542511847,40.3838631348275,5.30600301516663,0.0213808905185171,10.2821845146891,2.2057611876086,0,7,1,0,2,0,0.265787982733634,16.2171633930075,2.36958025429283,0.00522828413161093,4.58020026438522,0.783749301040659,0,3,0,0,1,0,1.5392172120237,138.923691328491,12.5438733736108,0.0671384633560611,29.5025992784886,5.30218278317899,0,23,2,0,4,0,NA,NA,NA,NA
"444",2021-04-28,0.758735399706052,40.38625512984,5.24306369581875,0.019859216912677,10.2396452276347,2.18549793869942,0,7,1,0,2,0,0.246124842247693,16.1592508754904,2.29388466465313,0.00475825975655329,4.51230891616554,0.766022739865749,0,3,0,0,1,0,1.4850257435089,141.231159360351,12.4617189631703,0.0629542105798471,29.9306660396242,5.27331732139581,0,24,2,0,4,0,NA,NA,NA,NA
"445",2021-04-29,0.730315643421613,40.4890302784874,5.16469385700948,0.018458691234613,10.2417784821653,2.16520676201569,0,7,1,0,2,0,0.229907300066566,15.9888028859075,2.25378020918213,0.00434252447323535,4.45362981984083,0.734117088247509,0,3,0,0,1,0,1.451619481543,143.281444569425,12.3869501419396,0.0601705501328287,30.3791624297975,5.23982065480798,0,24,2,0,4,0,NA,NA,NA,NA
"446",2021-04-30,0.700569699311224,40.3478752861027,5.08527459431541,0.0170942148401721,10.2047292341382,2.09506568892802,0,7,1,0,2,0,0.218701190057076,15.7209232231367,2.19494445924998,0.00398803198315471,4.39969705506304,0.717728337665763,0,2,0,0,1,0,1.41312443387677,145.560569228104,12.3927787253295,0.0592401542489687,30.7556997109021,5.25915197096521,0,24,2,0,4,0,NA,NA,NA,NA
"447",2021-05-01,0.682052495863505,40.2771523549384,5.02701889307534,0.0157065426561914,10.1706843157842,2.0884446067305,0,7,1,0,2,0,0.204762372766633,15.6021924195563,2.14412694259823,0.00361381262389202,4.35240374205946,0.696760647757129,0,2,0,0,1,0,1.36772302942505,147.614602562288,12.2854459278789,0.0566981179737893,31.2593435997292,5.21506230965855,0,25,2,0,4,0,NA,NA,NA,NA
"448",2021-05-02,0.658281708107171,40.2082117748057,4.9381947857287,0.0144369671343968,10.1542763326819,2.07109259789274,0,7,1,0,2,0,0.1900473362591,15.4404038190558,2.0749364872717,0.00324635259517694,4.327339830175,0.677958678264681,0,2,0,0,1,0,1.35082041330155,149.93163327292,12.1485953657895,0.0530583322599653,31.6193208575369,5.29562217106668,0,25,2,0,5,0,NA,NA,NA,NA
"449",2021-05-03,0.623018670093513,40.2744396447774,4.8315080508073,0.0131974646501147,10.034820878587,2.03887732084989,0,7,1,0,2,0,0.178550469882377,15.3146392337354,2.04955665864478,0.00293902112222597,4.28531849606921,0.655504159446661,0,2,0,0,1,0,1.32235419328621,152.295325035565,12.0767367893371,0.0505089802653086,32.1113281067626,5.20016388703671,0,26,2,0,5,0,NA,NA,NA,NA
